,0,1,2,3,male,label,year,gender,split,clf_1,clf_2,clf_3,clf_4
25,0.08583252255072105,-0.5190787312335492,-1.2049493144932926,0.7657965768661681,1,0,2010,M,train,0.06733655319299167,0.07956899797817095,0.05478813816790973,0.07474051710615424
26,-0.4821932222571554,-0.562636724106439,0.1464989167884024,1.3551233059542507,0,0,2010,F,train,0.039343409599309674,0.04330795861078238,0.04362630963599964,0.07550092732284178
27,-1.7551401277188767,-0.3582389967915063,0.9701763972090428,1.5873556872928358,0,0,2010,F,train,0.010466514977104735,0.007727973536033844,0.00987311956610344,0.01715495424074344
28,0.47004523870843734,0.9459315741644972,-0.46945984956516623,-0.6690556485040907,1,0,2010,M,train,0.09799218009635086,0.04604457504253636,0.03870068162915752,0.02483061112069429
29,-0.6731599635087262,1.424975849534447,0.6868855486482969,0.7184559719167701,0,0,2010,F,train,0.032346151175992495,0.00826739557610111,0.009695939555243931,0.011061227851292084
30,-1.0515464399346,0.03834241383985979,0.44942255784337837,0.37438863884001444,0,0,2010,F,train,0.021864392230144764,0.014006034570929776,0.015345805136591601,0.014882640436030698
31,-1.3236699050023233,-0.5812642030300328,-1.6261807226306098,-0.3771625411326098,0,0,2010,F,train,0.0164605843803724,0.015574769893787262,0.009194188792919267,0.005944499415382584
32,-0.5110167504303644,-1.6171247351897844,0.6552701150145054,0.8947658525063047,0,0,2010,F,train,0.03820106594705257,0.08610271183696365,0.10008459118839567,0.13996392145691097
33,-0.23286031094949075,0.709771604278532,0.01924906798452204,0.4840580321818354,1,0,2010,M,train,0.048926729395794795,0.023018223561428578,0.022192123791233826,0.024318919217352627
34,0.07655275514697664,-1.2892899369759727,0.790434850498099,-0.07804010963096158,1,0,2010,M,train,0.0667194019242624,0.13034066629604316,0.15559821492736123,0.1450144853640775
35,0.8864583645342217,-0.07095363450266577,-2.04232413329415,-0.7601408177395992,0,0,2010,F,train,0.14934548597702046,0.15162037699694073,0.08558801883961942,0.057602283021167086
36,1.7041261376308077,0.20986553242910622,0.40148945209322817,0.24561278683581786,1,0,2010,M,train,0.2875516189503267,0.28247149513194203,0.30175461459654174,0.34568504347779727
37,0.09060801530881862,-0.40945599235471153,-0.7931299844297219,1.8460986172694658,0,0,2010,F,train,0.07003699648735233,0.07712522289735876,0.05979417716509796,0.13518577154695063
38,-0.9058131446797626,0.39849858096810215,-0.15215018137258207,0.3230570839133537,0,0,2010,F,train,0.02543653055802009,0.012963838850470737,0.01186487910489574,0.011183915552528819
39,0.05241844393820087,-0.33089753673582195,0.05098527288040327,-1.7631035022864903,1,1,2010,M,train,0.0651388625416268,0.06736964767618976,0.06604558591065389,0.024585651567679206
40,-0.9263678497929337,-3.2416758397390013,-0.6176289033069415,-0.2647373151671405,1,0,2010,M,train,0.024014162678804882,0.14899835378954732,0.12353442746985602,0.10270570905574518
41,1.3458210699741036,-1.552037528909977,-1.5392175940265187,-1.0445631966723843,1,0,2010,M,train,0.21613081962962657,0.4750151546243358,0.3571555471493116,0.26081712314428085
42,0.6679312680599346,-0.8554230177931292,-0.27760982871651235,0.28946545423745446,0,1,2010,F,train,0.12215870803370955,0.19371169450267,0.17688752174527622,0.1997941670837313
43,-1.6571987546342948,0.7469840383508237,-0.35576086918044714,0.48008443201725115,0,0,2010,F,train,0.011602171459480181,0.003920244480820699,0.0033499138415763615,0.003112266021308748
44,-0.27785736996313776,-0.003261263907010296,-0.46399413479856416,-2.598056736337408,1,0,2010,M,train,0.04674740901314902,0.03609511409941668,0.030313453547873813,0.006722029319958302
45,-0.9969555739326087,-1.4666249677898286,0.5741848720359274,0.7286785875455035,0,0,2010,F,train,0.023141094845899608,0.04364964036899531,0.04976222351956699,0.06193835797603457
46,0.35382433466697516,-0.3869356413670359,-1.6958135173936892,0.45459749097380775,0,0,2010,F,train,0.09061129564800344,0.10290025446154168,0.06240677359860198,0.07384581254678153
47,-0.12789647578931812,0.5566959606494151,-1.256858321579475,-1.0620276697495832,0,0,2010,F,train,0.05633271926299829,0.03036713258509442,0.020182138071780185,0.009875385247355603
48,-0.2971005233261612,-0.538677343594615,-0.62370421217241,0.5079992975381287,1,0,2010,M,train,0.045843864432014,0.05124648145712427,0.04128656016911899,0.04782827746344152
49,-1.8985105074249868,-0.44685699481593943,0.4117253070875731,0.41107142297128124,1,0,2010,M,train,0.008674403060625892,0.006613428758500406,0.00712636033709962,0.006612651603400663
50,1.1595044642595786,0.2801017496210175,0.1209861733004724,-1.3641507013149181,1,0,2010,M,train,0.18444707095702112,0.1580671042969536,0.1586756381005963,0.08377251445353623
51,0.694670550420802,0.13381751250859758,0.26669225163928234,-0.008565753938509862,1,0,2010,M,train,0.12122834737496546,0.10394248934480763,0.10831891206238999,0.10428680251822368
52,1.570732487161099,1.5190262266370596,-1.0445064007963913,-0.46513869737678304,0,0,2010,F,train,0.26658348469615384,0.11751132704750472,0.08596062249949543,0.0674613104602658
53,-0.7219741969572705,-1.5590653255239508,0.02911950579558977,2.4380369319662307,1,0,2010,M,train,0.0296718918191252,0.06229227016485745,0.0607001578363348,0.1748094966138119
54,-0.27446663106239244,-0.3868857398461161,-0.6410165247259252,0.22363456005955928,1,0,2010,M,train,0.04690836327691207,0.04739788397282902,0.03794520972827372,0.0378498692916284
55,-1.8904081099249324,0.05210636426288028,0.19578668796350784,0.8548237360086471,1,0,2010,M,train,0.008748814890555111,0.004651746828032828,0.00468799429368587,0.005391243992622265
56,-1.5996758846644719,-1.874177148473048,-0.6831990122164343,-0.43578961250718495,1,0,2010,M,train,0.011881037729928868,0.026795431951646166,0.02104838207842596,0.013734000838560302
57,-1.0180299542871287,-1.2486209625928155,-0.311578485325405,0.8210430849138626,0,0,2010,F,train,0.022639828757363666,0.036520692382871214,0.03217181739093542,0.04163166382090012
58,-0.8296228968308551,-0.09477202299482172,0.14533546578829554,1.5333088511398436,1,0,2010,M,train,0.026547403212271697,0.01952585409747482,0.019531532045251616,0.035921546779543
59,-0.5101515334534683,0.1381977765740671,-2.002617499468743,2.3617973888775428,1,0,2010,M,train,0.03689227182478228,0.024554149388153552,0.013000611029577686,0.037711248128404457
60,-0.7363061940671043,1.969638417422825,0.3780445831235968,0.8126140774741645,0,0,2010,F,train,0.030308944366833374,0.00514549836865907,0.005487315700192214,0.006381026849966159
61,-0.07804147248597149,-0.2235209392629291,-0.20878600902508146,-1.7054459405740758,1,0,2010,M,train,0.05718280100851849,0.05359287346618774,0.04868980903052716,0.018116495332050366
62,0.9694976113078464,0.49674872044440027,0.9409687191744495,-0.8261092338526116,0,0,2010,F,train,0.16091543797339863,0.11597518281316,0.14450147491621862,0.09529722615849663
63,1.505122363419491,0.29454120765175706,-0.13693571532914003,-1.3742758571992768,1,1,2010,M,train,0.2462073555866383,0.2234189598903525,0.21132147545758673,0.11818293950095171
64,-0.8770260650706831,0.9360804823754009,-0.3024545616152543,0.6577075011425825,1,0,2010,M,train,0.025275239264149284,0.008762439673466578,0.007627062610342855,0.008468688171377784
65,-0.9902230197067144,-0.24410108634899255,-0.24097537087794066,0.4643930465203061,1,0,2010,M,train,0.022472951651963925,0.017800525795482986,0.015868681581248135,0.016543660908023828
66,2.0688164692948674,1.9913937172786422,-0.60587887112127,1.601002711350495,1,1,2010,M,train,0.37297822696983374,0.145456885893726,0.12054317885161825,0.24933715143002916
67,0.08900975249351867,-0.7712140436967977,-0.04043850150130654,0.41583604078080777,1,0,2010,M,train,0.06754906942829927,0.09447173488406783,0.09055242124950817,0.10445642564886508
68,0.165095701601161,-0.4576855406032298,-0.052951721049307496,0.15234525093870943,0,0,2010,F,train,0.07537557061495705,0.08685854806276212,0.08306885541595814,0.08339574075822952
69,-1.6025768394209723,-0.9892998089274336,-0.23374257700342396,-0.7111109718431382,0,0,2010,F,train,0.01228757205256919,0.014750564637797196,0.013197458766904379,0.007086969339827918
70,0.593716234782872,2.8300404462453503,1.1655280071820062,-0.6023724028520295,0,0,2010,F,train,0.11394415274878263,0.014640581485796963,0.019810568998538336,0.012145102233395353
71,0.16797659007994692,-0.9535969679494647,0.046713898925266915,0.5484541504213385,0,0,2010,F,train,0.07558937672582257,0.12056339892881966,0.11883418052143388,0.14621486253950927
72,0.022111258188876277,-0.3950177848359943,-0.7940322156628125,-0.10134145123022831,0,0,2010,F,train,0.0654384996173325,0.0704840042702929,0.0545161292823765,0.04722295020246628
73,0.6174654449966487,1.507360882440522,0.2080034430781606,-0.8028692637272162,1,0,2010,M,train,0.1127497948626137,0.03717916253966976,0.03796664037168938,0.022538622650308433
74,1.040837002044233,1.26360221087633,0.3277948007214609,-1.249105258395169,1,0,2010,M,train,0.16621336779157175,0.07306773729203209,0.07737178435141566,0.0392606911957043
75,0.6173996735152649,0.7512523126648956,0.9769563503934681,-0.773068140150711,0,0,2010,F,train,0.11651189220233517,0.06523000701195385,0.08299918740178946,0.052357544467233764
76,-0.2985781226723586,0.849231536774888,-0.05646444192901045,1.4148232071798303,1,0,2010,M,train,0.04577517655392421,0.019206625860904703,0.018084700967374752,0.031798133936521186
77,0.5447611634378773,0.18869376406923896,0.8146849903849042,0.4788997402394102,1,0,2010,M,train,0.1052433958762836,0.08440766075008456,0.10216179425438189,0.122091040646471
78,-0.794615664041179,-0.23248625736204143,-0.007501728377287718,0.6176962764350091,0,0,2010,F,train,0.028538541459970545,0.023398476932586103,0.02244816053601095,0.02569625607177369
79,0.6271514306547683,-0.9173356085389068,0.2745679784358038,-0.7943460280764452,0,0,2010,F,train,0.11758369102415443,0.19270961589782606,0.20146696484627846,0.14087670276882086
80,-1.4873473154806816,1.3754789946579222,0.022698410672241917,0.5250068357832056,1,0,2010,M,train,0.013368448435912289,0.0029545876504188107,0.002817357238109453,0.00267696482094203
81,-1.6236831046536822,2.110075209213926,0.3229248631943672,-0.6768524634058561,1,0,2010,M,train,0.01158500757125924,0.0014568987953880721,0.001514516711310852,0.0007219299977728944
82,-2.3118017224211758,-1.5499145535173038,-0.749936861593759,-0.6184176070434937,0,0,2010,F,train,0.00581746912626862,0.009102737043452411,0.0069565250220779236,0.003710172685317792
83,-1.832707705869341,-0.600830196025785,-0.5448967023950344,-1.03069602501836,0,0,2010,F,train,0.009645755813926396,0.008356746804491933,0.006783771843990843,0.002933918815272629
84,0.7192776908088133,1.6867849443663006,-0.7729422283921811,1.0149530972162981,1,0,2010,M,train,0.12404397556351404,0.03710464132184484,0.028444084950250133,0.04336011748905564
85,0.9013603182105011,1.374719641497791,0.8091183205294478,0.6312606372249512,1,0,2010,M,train,0.14666050732720903,0.05742823775944809,0.06964406305621243,0.08917169550190873
86,1.0027263299250815,0.5108151230628107,0.1451216686308494,1.472237292659536,0,1,2010,F,train,0.16574424005074745,0.11927397747382665,0.12058165074425449,0.2266624603100023
87,0.20814395017102322,0.8507393594557937,-0.09802322277577351,-0.7725330105299765,0,0,2010,F,train,0.0786289337597347,0.037223873919556304,0.03486530529869435,0.02052746077757606
88,-1.6722048278926824,-0.3914914125682262,1.7787741650707871,0.16571404705894252,1,0,2010,M,train,0.011008771378510869,0.008442178568754323,0.013701283693969075,0.011448684899900084
89,-0.9026621142544972,0.2511395989727538,1.1362454015989019,-0.6825051572774254,0,0,2010,F,train,0.025519734531063508,0.014471029029495272,0.019441199492616516,0.010883595372265147
90,0.07395092939397593,0.15929980006921396,-0.5612766925375425,0.1893489808340234,0,0,2010,F,train,0.06889196276756752,0.05126341345877777,0.04213360273192299,0.04156067658651595
91,0.29526468867387384,1.3026108040863629,-0.06797612427405797,-1.8906846593183968,1,0,2010,M,train,0.082745711073004,0.028960133702089975,0.02724383976718564,0.008822045359160884
92,1.20857643616694,0.3201192475827364,0.7829222695010464,0.2284345813953787,1,0,2010,M,train,0.19242704262607233,0.16249468709578332,0.19231348147825417,0.21386741003034243
93,-0.4031546416452717,-0.5021175361659301,0.11920730065750866,0.0735462906839817,1,0,2010,M,train,0.04115542452274498,0.04396561122484544,0.04384235448545157,0.04020073522457441
94,0.529262550072367,-0.07920991874189459,-0.7431116263033738,-0.043400167454508295,0,0,2010,F,train,0.10720469653007939,0.10266667148372978,0.081324149023772,0.0756289006490776
95,0.9378886007232309,0.36618447840517815,0.37939155436139443,-1.0741726502034048,0,1,2010,F,train,0.15642814707161587,0.121763193136806,0.13096558835215352,0.0761309366385374
96,1.2195721144354066,-1.1373575609621995,-0.29999715074150995,0.24015480156457675,1,1,2010,M,train,0.19425078055657738,0.3629991320419944,0.33663902326373585,0.383527922559931
97,-0.8080855359067209,-0.5555259297157217,-0.8989002165751432,-0.74053878070789,1,0,2010,M,train,0.027145784703803202,0.027845656577660624,0.020514652968842636,0.011705008805761091
98,-0.3611855446440025,-0.18001997455032293,0.7259256472260317,-0.375479776037347,1,0,2010,M,train,0.04295326287546811,0.036922762404052185,0.04385336551328732,0.031627270117353945
99,-0.8310868704827735,-1.6199805485439522,-0.14560443795760533,-0.4674274216030858,0,0,2010,F,train,0.027482656217636788,0.05923791571707664,0.05502526120750529,0.03811770566654471
100,0.010572946675994456,-0.5983287772862287,-0.37873410235692756,-1.9109543799659483,0,0,2010,F,train,0.06469204909893857,0.07976628677903509,0.06958191792833329,0.024019266344216767
101,-1.4534361152782285,1.3577327938153203,1.7624701637393263,-1.1900711580916108,1,0,2010,M,train,0.01385256890431352,0.003123804504849325,0.0050301945712598085,0.0019287711939512508
102,-0.6493087688263628,-1.0621039263254737,0.9308408246235386,-0.7008258004198022,0,0,2010,F,train,0.03314957441208441,0.05010790652040536,0.06318609337728023,0.038821171169425454
103,-1.375643058869408,1.3321620881069605,-1.3105858729745565,-0.12971692008581667,0,0,2010,F,train,0.015589247148557384,0.003653638025937926,0.0023396591126450036,0.0015738197127232977
104,-0.12420134472778926,-1.0131076339372853,-1.4571803898556723,-0.12472085672398321,1,0,2010,M,train,0.05459300688218636,0.08678627240032909,0.055794790946211766,0.04857225186783568
105,0.006977487071723567,1.6452028738002906,1.2331011270460683,0.019433514301673043,1,0,2010,M,train,0.062257137849582665,0.015871267451925755,0.02187261300262262,0.01854833192290746
106,-1.963187449356146,-0.6375871351557546,2.206746418134965,1.625377165780171,1,0,2010,M,train,0.008102479381292303,0.0070009013225237,0.012911365791730642,0.022814996611787656
107,-0.5461429287264546,1.2331113180374786,-1.3139024734352,0.16385016485024378,0,0,2010,F,train,0.036851961636097504,0.011135722209456628,0.007185686244064411,0.006221965175561074
108,-1.2855075561843852,-1.1846192636849355,0.03659069134475769,-0.4837032119371206,0,0,2010,F,train,0.017130702790394477,0.025139490750433247,0.02445859159068213,0.015545139637623854
109,-0.07197415042825728,0.24894109631607594,-0.6273379950417477,-0.7827573503865383,0,0,2010,F,train,0.059578949243862055,0.040379114265851584,0.03244360081281733,0.018890664846122188
110,-0.7659417185502193,-2.538133722662992,0.77260509178162,0.06431786690997225,1,0,2010,M,train,0.02835483786419706,0.11376677111470408,0.1356741329903586,0.13068182319815766
111,-0.87367982682845,-0.03303267924829023,-0.0034630703505468246,0.2107878208458905,0,0,2010,F,train,0.026297552386785314,0.018397021900389245,0.017642781059053037,0.01603979103533733
112,-0.6153829727344295,1.0108452362262976,1.0110594200879992,1.4085347515059707,1,0,2010,M,train,0.03311556487102786,0.011521678597368072,0.014868542121210934,0.02512624294592693
113,0.6957953779197884,-0.6370401708041117,0.5722209019781008,-2.0590483144838982,0,0,2010,F,train,0.12537219243085662,0.17506315818421206,0.19691992792859564,0.0746072954355802
114,2.0835839927468185,-0.046958399487336024,-0.37010106735120213,0.3225291229431231,1,0,2010,M,train,0.3766583702180995,0.43422168975250036,0.4011095257495363,0.4732174367035308
115,0.6380660710275399,0.4480951628651107,-1.05959028315945,0.6740237889356961,1,0,2010,M,train,0.11496012802063439,0.07906488916051188,0.05670447261565413,0.0750778421730952
116,-0.0795360134564477,0.2135027425727963,-0.43825951798898893,-0.1382439750685611,1,0,2010,M,train,0.057097170650927814,0.039466482703344574,0.03342529261347582,0.027496036380634192
117,-0.10442657735419825,-0.12901470927639563,0.3379590705785948,1.468644656269875,1,0,2010,M,train,0.055688654574886164,0.048632628083158526,0.05165633281906352,0.09644600723646714
118,0.044882857751605214,-1.623948507646215,0.7697483503230828,0.05816606708107595,0,0,2010,F,train,0.06693521998656281,0.16060533971120738,0.19007842223931895,0.18918295925223746
119,2.0399382757223576,-0.19732851146701808,0.10713586381108371,-1.0750001233843594,0,0,2010,F,train,0.37448313782185494,0.4575883570737876,0.46031829417394304,0.35023253390300596
120,0.08288664701794667,2.1100908203103765,-0.6290774629750139,0.6149959824742665,1,0,2010,M,train,0.06714006599695167,0.012488157240504283,0.009874970735190553,0.011283513617979976
121,1.5006828625639883,1.846506715630042,1.0927927406987872,-0.6016943093340017,1,0,2010,M,train,0.24533217265345894,0.08440756583183565,0.11003512038027763,0.08039720747943889
122,-0.8158433006667805,-0.13953895354648754,0.7046209626436543,0.7912684732168848,0,0,2010,F,train,0.027919277991398123,0.021329736801284006,0.025236632229850228,0.031441435236180836
123,0.6170389957267809,1.5757863156828804,1.4707616998025153,-0.2676860713653736,1,0,2010,M,train,0.11270443354801793,0.03541414688035907,0.052077246803379836,0.040964012058753704
124,0.4145245996372342,0.6134548325612484,2.349148996326078,0.654759311195199,0,0,2010,F,train,0.09607304866484233,0.05632932140471195,0.10484054975305775,0.1315431910686922
125,1.1406121687543707,0.5050324378635921,0.3446441357310033,-1.1476030334189944,1,0,2010,M,train,0.18144388618725743,0.13461958045110295,0.14311022313356023,0.08245136791516472
126,-0.5369744924732136,-0.4840871279786833,0.7858940857223431,-0.8446182395806767,0,0,2010,F,train,0.03719961290495596,0.03835410084942176,0.0464579786650898,0.025954092138273925
127,-1.3481668613597069,-1.301720264039074,0.16164453591992875,0.2562167944808423,0,0,2010,F,train,0.01604407882584063,0.02529075222076697,0.025531805803949297,0.0239016251986226
128,0.06589467819877272,0.07478862687423317,-0.5590407353661307,0.9300282184694161,0,0,2010,F,train,0.06834440431591064,0.05382536706895007,0.04430279432502064,0.06378661832132353
129,0.31837084751400985,0.2693689662317132,0.5642581225099134,-1.6511340406654493,0,0,2010,F,train,0.08755200733515127,0.06361564326828317,0.07218335490824114,0.02849098014853432
130,0.6615070605791715,-1.0929591367237526,-0.450524172186387,-1.5264227763232348,0,0,2010,F,train,0.12142795384514495,0.22082351864982805,0.19409494167759894,0.0965530269211593
131,0.18382620966477908,0.6215405685858975,0.06401519153721069,-0.03473962916916266,0,0,2010,F,train,0.07677565033876682,0.04243577638008312,0.041706980380050225,0.03639799499927522
132,0.3572669220581932,-1.884888776399954,0.9845285731402799,0.5136931126971788,1,0,2010,M,train,0.08789005209215116,0.24822164330042132,0.30188344563777436,0.3665861802728388
133,-0.6207900178995658,-0.9325090874957205,-1.016318917434799,0.6626106429714339,0,0,2010,F,train,0.034135535758383156,0.047396807118162916,0.0341040315396478,0.04177544909947017
134,0.1520976605178784,-0.4270882602857527,-1.7685384803861597,0.11962054761819667,1,0,2010,M,train,0.0718996145770324,0.08080304557484891,0.047359429571292834,0.04682544748009545
135,-0.23364260711452628,0.3504153046979897,-0.5920203003265528,0.8041153098211744,1,0,2010,M,train,0.048888030279229666,0.029685680371078948,0.023951873435161322,0.03144298174560593
136,-0.04627487390835658,1.0121753276826306,-1.573810527512289,1.2069621173177205,1,0,2010,M,train,0.059031645763798456,0.02336839655893239,0.014041490974416912,0.0226012586337577
137,-0.9956310526589461,-0.36881818233514047,0.0020313515227863236,-0.7614570488969581,1,0,2010,M,train,0.022346952224872006,0.019333255114674448,0.018536508221611257,0.010173265719459548
138,-0.46719231637849695,2.219685611786214,0.7849286274298461,0.7351745709421771,1,0,2010,M,train,0.03855036698442665,0.005786187792415579,0.0069586453485218575,0.007969228441785908
139,0.7534522610731577,-0.5757945232817712,-0.09215489890504769,-0.9832197506368033,0,0,2010,F,train,0.1322517692251477,0.17918372096395455,0.17107483493533163,0.10792828334272239
140,0.7361729728599962,0.8335123020585101,1.0791806723764548,-0.6473799312122995,0,0,2010,F,train,0.1301570946013256,0.07095560246076676,0.09273560529415358,0.06312170323661079
141,1.0558073175764948,0.44426606344010766,-0.5101052007744175,0.4280418954359948,0,1,2010,F,train,0.173697859788559,0.13197684162528528,0.11219202622782,0.13467297555024238
142,0.16952459911526657,-0.37185691114275643,1.7610290430042748,-1.8141094160341655,0,0,2010,F,train,0.07570449262144321,0.08244107044272363,0.12891336282844756,0.04931206956917594
143,0.20762258465021416,1.6784895446989443,-0.4379390390918974,1.7813937441952676,0,0,2010,F,train,0.07858877405972062,0.020683345623685175,0.017432540538250517,0.03744538316939225
144,-0.5163363823859743,0.7525848670399429,-0.001891431060767725,1.0352838012497092,1,0,2010,M,train,0.03665927523039625,0.015701874276298693,0.015008506051680975,0.021285850744109915
145,0.7304677306754712,-0.4931287273688865,-2.3028241727569028,0.7418172860285146,1,0,2010,M,train,0.12534284215393918,0.16092056175019037,0.08481388098012284,0.12001744510524354
146,-0.10457805026295824,-1.342133817334023,1.246362331512702,-0.13490997231813182,1,0,2010,M,train,0.055680183890952285,0.11020939754558848,0.1486521841060873,0.1329432471183532
147,0.9767475832258582,0.3543398290906673,-0.36086089402733285,1.1251253176662444,1,0,2010,M,train,0.15698115310464386,0.12367043527638799,0.10902786682872806,0.1799937383417645
148,-0.894508362905154,1.1283370346680026,0.18601612910871457,0.2616907224151851,1,0,2010,M,train,0.02482121432962841,0.007458685546155585,0.0075085581445393235,0.006691303507883509
149,0.7082421964111438,-0.9008528050976164,-0.020607584142402182,0.3081671911768081,1,0,2010,M,train,0.12277437978934441,0.20068632000242587,0.1949763644113986,0.22376894968911862
150,-0.4378625213151901,0.5196099591615416,0.29915739448582446,-0.4093338713110771,1,0,2010,M,train,0.03972325745317127,0.02045530869646221,0.02141150745354492,0.014483229873559517
151,1.30756427306233,0.5034710456139825,-1.584594446579539,0.671179103937116,0,0,2010,F,train,0.2155309504098612,0.16683794720470993,0.10751111355072045,0.1474129331365382
152,-1.102654025756637,-0.09181311112629832,-1.5170525458088222,1.3462776410030428,1,0,2010,M,train,0.019990941482704947,0.013871297368405956,0.008427129326467605,0.013723605809429214
153,-1.4960878810431288,-2.1165979446715535,0.5876316868006501,2.043714729703199,1,0,2010,M,train,0.013246396408494815,0.03611073668106481,0.04125314846941734,0.09721704880432928
154,-0.6855128637562091,1.0339676497380148,0.30305603776585677,0.9295469570772611,0,0,2010,F,train,0.031937476204271384,0.010798896327568407,0.011307123030195149,0.014636887812956544
155,-0.9282497863569769,1.5824234643098962,-0.32330137071128817,0.6711972475241839,1,0,2010,M,train,0.023967299156218713,0.005143179999840294,0.004432449739594448,0.0047917703446560345
156,-0.6174250900501479,-1.1056994666174063,-0.3020140342953578,1.0677175378479045,0,0,2010,F,train,0.03425371888998349,0.053656083607654476,0.04759008132489076,0.07180686228463247
157,-0.8180462184203582,0.6245502466309942,-0.33903498223405526,-1.2667341692544754,1,0,2010,M,train,0.026867430397828154,0.01181471029375447,0.010193948372811677,0.004151569809056292
158,-0.8358669211456282,-0.10610330868918735,0.7512949338625226,1.6406870488597964,0,0,2010,F,train,0.027347112828150964,0.020315845818394865,0.02436802664223383,0.046864884589096094
159,-0.5074188022523025,0.2520587728522101,0.050907416900850724,1.971329563904893,0,0,2010,F,train,0.0383419023397645,0.023625096124786627,0.023054761391136755,0.053477170224431755
160,-0.13818357094673803,-0.13198311485068667,-0.10256098422950273,1.9938670792026265,1,0,2010,M,train,0.053830594502311715,0.04679036018723322,0.0437728336609523,0.10579463513428125
